FID,Iteration,Latitude,Longitude,State,Lake,Lake ID,Lake Size km2,Number of Lakes in Buffer,Infected?,Infect Reduction Type,HSI,Probability of Infection,Boat Threshold,Initial Boats,Uninfected Boats Arriving,Infected Boats Arriving,Total Boats Arriving,Total Boats Leaving
97,0,47.247,-121.075,WA,CLE ELUM LAKE,0,18.251,0,false,Null,1.5652475842498523E-4,1,100,1255.9228,2135.920027284253,23.524259335562473,2159.4442866198156,1255.9227999999994,
210,0,48.334,-111.312,MT,LAKE ELWELL,0,50.729,0,false,Null,0.9848857801796104,1,100,69.7936,592.9695810785404,75.10585138447064,668.075432463011,69.79360000000003,
399,0,31.247344,-97.694027,TX,Belton Lake,0,7.752569702,0,true,Null,0.2449489742783179,0,100,9472,762.5643169548989,650.6673340942529,1413.2316510491519,9472.000000000015,
148,0,39.9369,-105.3735,CO,GROSS RESERVOIR,0,1.68,0,false,Null,2.841654447676564E-4,1,100,2192.5254,870.7599974340097,5.914396323907034,876.6743937579167,2192.5254000000023,
313,0,40.775134,-111.392745,UT,ROCKPORT LAKE,0,4.252,0,false,Null,0.9848857801796104,1,100,338.349333333,428.2139860456917,34.80645182701029,463.02043787270196,338.34933333299995,
463,0,32.5884735,-95.2041135,TX,Lake Hawkins,0,4.0516757634,0,false,Null,1.0E-7,1,100,4110,506.5503349178368,37.56674914213535,544.1170840599722,4109.999999999997,
437,0,29.45,-101.05,TX,International Amistad Reservoir,0,33.3984927684,0,true,Null,1.0E-7,1,100,1341,628.3462561921347,136.5332389399072,764.8794951320418,1340.9999999999998,
173,0,44.511,-115.918,ID,HORSETHIEF RESERVOIR,0,1.001,0,false,Null,1.3038404810405296E-4,1,100,74.6444,32.894487264390996,2.885536066811455,35.78002333120245,74.64440000000003,
1,0,39.045,-119.949,CA-NV,LAKE TAHOE,0,498.127,0,true,Null,0.9199999999999999,1,100,6563.4763,52272.92248284107,2687.6516164447225,54960.5740992858,6563.476299999996,
453,0,33.129936,-95.6204112,TX,Lake Coleman,0,670.089418365,0,true,Null,0.38078865529319544,1,100,430,66480.04409996895,8252.240802138405,74732.28490210735,430,
172,0,39.3668,-106.4604,CO,HOMESTAKE RESRVOIR,0,1.349,0,false,Null,3.090307428072489E-4,1,100,745.8648,141.64006861355853,6.376635011170466,148.016703624729,745.8647999999985,
33,0,44.075,-103.49,SD,PACTOLA RESERVOIR,0,3.402,0,false,Null,0.9710648793978701,1,100,1449.4118,368.6296991808861,5.591614582325463,374.2213137632116,1449.411800000002,
14,0,39.58251,-111.2376,UT,CLEVELAND RESERVOIR,0,0.561,0,false,Null,0.987420882906575,1,100,72.4905,48.64451509782921,7.66789247338539,56.31240757121461,72.4905,
238,0,41.499318,-111.928905,UT,MANTUA RESERVOIR,0,2.083,0,false,Null,0.9676466297156209,1,100,430.767933333,426.5228314539773,13.745788202663666,440.26861965664096,430.7679333329996,
110,0,44.291658,-115.654684,ID,DEADWOOD RESERVOIR (inflow),0,11.982,0,false,Null,2.9916550603303183E-4,1,100,74.6444,284.6230936595611,36.658060477196855,321.28115413675795,74.64439999999993,
415,0,32.6262,-97.4587,TX,Benbrook Lake,0,3.1506019158,0,true,Null,1.0E-7,1,100,32480,1698.2485794578415,295.3252411669279,1993.5738206247695,32480.000000000022,
466,0,32.5909245,-101.1883147,TX,Lake J. B. Thomas,0,27.0236765534,0,true,Null,0.19500000000000006,1,100,501,994.8521703692284,110.57647738902652,1105.4286477582548,501.00000000000017,
51,0,43.35865,-115.443272,ID,ANDERSON RANCH RESERVOIR,0,18.744,0,false,Null,0.34332928800205786,1,100,247.982066667,486.03390693733667,71.72362169981899,557.7575286371557,247.9820666669999,
472,0,30.5533,-96.336,TX,Lake Lyndon B. Johnson,0,2.80988928571,0,false,Null,3.1622776601683794E-4,1,100,8501,500.99132986328556,53.26329818120992,554.2546280444955,8501.000000000005,
180,0,32.8834,-114.4676,AZ-CA,IMPERIAL RESERVOIR,0,5.749,0,true,Null,0.9848857801796104,0,100,5445.2764,114.25766431261407,612.1544338013247,726.4120981139388,5445.276400000001,
388,0,37.79,-111.64,UT,WIDE HOLLOW RESERVOIR,0,0.425,0,false,Null,1,1,100,3922.0347,9.934970681166792,19.67948228555414,29.614452966720933,3922.034700000002,
4,0,38.994464,-105.895885,CO,ANTERO RESERVOIR,0,9.987,0,false,Null,0.9394570772526013,1,100,99.007,1318.3154231681872,44.014287923484616,1362.3297110916717,99.00699999999978,
350,0,40.156363,-101.064882,NE,SWANSON LAKE,0,18.863,0,false,Null,0.9899494936611666,1,100,87.242,827.4264524550076,39.19824981730311,866.6247022723107,87.24200000000006,
241,0,40.76697,-109.29994,UT,MATT WARNER RESERVOIR,0,1.117,0,false,Null,0.9491153776016907,1,100,168.64856,78.10472996057456,7.089789412417161,85.19451937299172,168.6485600000001,
414,0,30.8211792,-94.1837311,TX,B. A. Steinhagen Lake,0,5.3712354036,0,false,Null,1.0E-7,1,100,5681,2620.355787136911,78.5235877226954,2698.8793748596067,5680.999999999994,
20,0,38.542838,-106.021156,CO,FRANTZ LAKE,0,0.048,0,false,Null,0.9924716620639603,1,100,111.58288,4.929416998404786,0.2303710193366566,5.159788017741443,111.58288,
228,0,43.435,-114.031,ID,LITTLE WOOD RIVER RESERVOIR,0,2.341,0,false,Null,0.8087324032088735,1,100,205.4712,50.29290014851327,9.213533755052776,59.50643390356605,205.47120000000007,
73,0,43.92,-116.405,ID,BLACK CANYON RESERVOIR,0,3.547,0,false,Null,2.819574435974337E-4,1,100,483.451,243.67279417052126,11.283436757520255,254.95623092804152,483.4509999999999,
300,0,37.1905,-113.3888,UT,QUAIL CREEK RESERVOIR,0,2.491,0,true,Null,1,1,100,742.29005,639.4816330316337,126.54845481061429,766.030087842248,742.2900500000001,
431,0,30.7040133,-97.3167616,TX,Granger Lake,0,17.5365012496,0,true,Null,0.9055385138137416,1,100,11703,1626.5428659495963,1397.9984787929639,3024.54134474256,11702.999999999996,
174,0,40.542787,-105.1503896,CO,HORSETOOTH RESERVOIR,0,7.355,0,false,Null,0.2097617696340304,1,100,405.617709091,3331.3361124754465,23.03559228302289,3354.3717047584696,405.6177090910002,
28,0,42.545,-112.763,ID,MILNER LAKE,0,17.603,0,false,Null,1,1,100,2468.27286667,1517.587567102529,87.49177123416742,1605.0793383366963,2468.2728666699995,
277,0,43.321,-111.128,ID,PALISADES RESERVOIR,0,0.716,0,false,Null,0.9591663046625438,1,100,1382.84,17.961034146963453,2.738407332685327,20.69944147964878,1382.8399999999997,
422,0,32.9638094,-97.8071599,TX,Cedar Creek Reservoir (Lake Fayette),0,2.352035032,0,true,Null,0.10000000000000009,1,100,1235,591.3647880520431,193.0487063256421,784.4134943776852,1234.9999999999986,
452,0,32.388186,-98.979234,TX,Lake Cisco,0,8.112335556,0,false,Null,1.0000000000000005E-4,1,100,962,639.7039759041512,80.08599032666092,719.7899662308121,961.9999999999999,
85,0,40.73063,-109.20526,UT,CALDER RESERVOIR,0,0.255,0,false,Null,0.8423353949585639,1,100,168.64856,15.78291246578715,1.6094202138978695,17.39233267968502,168.64855999999997,
315,0,39.3633,-106.816,CO,RUEDI RESERVOIR,0,4.172,0,false,Null,0.8952932480478114,1,100,1011.8624,295.67344130729487,21.39281334024549,317.06625464754035,1011.8624000000007,
58,0,37.377,-113.64,UT,BAKER RESERVOIR,0,0.163,0,false,Null,0.8963464731899154,1,100,744.453,14.750543813772541,7.987297003888099,22.73784081766064,744.4529999999985,
337,0,47.959,-116.873,ID,SPIRIT LAKE,0,6.268,0,false,Null,1.0000000000000005E-4,1,100,798.73128,290.8930951568421,9.360058485785865,300.253153642628,798.7312799999991,
253,0,39.0907,-104.878,CO,MONUMENT LAKE,0,0.132,0,false,Null,1,1,100,155.237666667,132.6553914664809,0.4715208404509832,133.12691230693187,155.237666667,
276,0,39.204,-111.669,UT,PALISADES LAKE,0,0.27,0,false,Null,1,1,100,126.8267,46.84995425595135,4.546150026412038,51.39610428236339,126.82670000000009,
459,0,32.8025,-95.537,TX,Lake Fork Reservoir,0,13.9889023678,0,true,Null,1.0E-7,1,100,6553,2856.8303988683506,156.1626974559532,3012.9930963243037,6552.999999999997,
81,0,44.4538,-109.19316,WY,BUFFALO BILL RESERVOIR (inflow),0,26.376,0,false,Null,0.614024958776107,1,100,140.7456,698.7372962399817,69.57980200089516,768.3170982408768,140.74560000000002,
243,0,37.50577,-108.550927,CO,MCPHEE RESERVOIR,0,17.537,0,true,Null,0.9810708435174291,1,100,149.22364,926.2221422771838,226.42402292546146,1152.6461652026453,149.2236400000001,
165,0,45.481799,-123.211395,OR,HENRY HAGG LAKE,0,3.608,0,false,Null,1.5652475842498523E-4,1,100,15054.856,46.12739682072471,4.769583114922464,50.896979935647174,15054.856000000007,
181,0,39.034135,-108.003058,CO,ISLAND LAKE,0,0.583,0,false,Null,3.0070716652584123E-4,1,100,10.6247,176.02638365651578,4.379355962216479,180.40573961873224,10.624699999999969,
191,0,40.9387,-102.6312,CO,JUMBO RESERVOIR,0,5.74,0,false,Null,0.9861541461658011,1,100,759.5846,327.8432464136669,12.315354221634383,340.1586006353013,759.5845999999997,
434,0,31.4068455,-95.6052294,TX,Houston County Lake,0,1.9118985384,0,false,Null,1.0E-7,1,100,1045,381.4351404053265,46.248711013341925,427.6838514186684,1045,
433,0,35.0152,-100.9015,TX,Greenbelt Lake,0,4.911876325,0,false,Null,0.3980238686310156,1,100,78,193.74779863955698,19.0297999702434,212.77759860980038,78.00000000000003,
70,0,42.2609,-109.4364,WY,BIG SANDY RESERVOIR,0,8.684,0,false,Null,0.9848857801796104,1,100,74.3367,211.39176143958477,37.50712173902405,248.89888317860883,74.3367,
427,0,31.7810007,-96.0705232,TX,Fairfield Lake,0,25.897071198,0,true,Null,1.0954451150103317E-4,1,100,1192,3976.657049409373,395.81676674034753,4372.473816149721,1191.9999999999995,
477,0,31.6297,-94.8208,TX,Lake Nacogdoches,0,87.704561635,0,true,Null,7.745966692414837E-5,1,100,3245,13204.218192639883,1456.1215452201254,14660.339737860008,3244.999999999998,
195,0,44.37,-104.792,WY,KEYHOLE RESERVOIR,0,21.719,0,false,Null,0.9848857801796104,1,100,206.1228,638.1917003786017,39.016670837374384,677.2083712159761,206.1228,
271,0,43.203399,-108.580271,WY,OCEAN LAKE,0,24.686,0,false,Null,0.9853527287220551,1,100,380.293066667,715.0704686836709,78.94363558495185,794.0141042686228,380.2930666670006,
294,0,44.112476,-120.781527,OR,PRINEVILLE RESERVOIR,0,9.236,0,false,Null,0.5671573855641836,1,100,311.3381,347.99465506286344,18.833218399145036,366.8278734620085,311.33810000000005,
358,0,37.361654,-108.5333493,CO,TOTTEN RESERVOIR,0,0.882,0,false,Null,0.963068014212911,1,100,149.22364,44.75516833558928,11.504702625505333,56.25987096109461,149.22363999999996,
2,0,40.570468,-110.495577,UT,MOON LAKE,0,3.108,0,false,Null,1.3964240043768943E-4,1,100,119.88535,128.6707098493846,25.279633690110696,153.9503435394953,119.88534999999997,
435,0,32.7975688,-99.0070893,TX,Hubbard Creek Reservoir,0,74.1341855284,0,true,Null,0.9460443964212251,1,100,856,4878.270584778081,693.1729276768494,5571.44351245493,855.9999999999992,
252,0,40.1106,-105.7462,CO,MONARCH LAKE,0,0.57,0,false,Null,3.102418411497714E-4,1,100,44.6257777778,115.95005488896682,2.0941066418190246,118.04416153078584,44.62577777780003,
450,0,30.7935,-98.4294,TX,Lake Buchanan,0,13.062050022,0,true,Null,3.1622776601683794E-4,1,100,9630,5941.151023299327,456.4836774466459,6397.634700745973,9629.99999999998,
274,0,37.1051,-121.06091,CA,ONEILL FOREBAY,0,9.088,0,false,Null,0.44991492251313464,1,100,3226.506,4179.15785634166,47.22428789166768,4226.382144233327,3226.5060000000017,
407,0,33.8258,-96.5693,TX,Lake Texoma,0,44.9900352722,0,true,Null,0.14142135623730956,0,100,7729,3676.5722133902755,1526.938181422171,5203.510394812447,7729,
91,0,40.597023,-105.850539,CO,CHAMBERS LAKE,0,0.986,0,false,Null,3.0740852297878794E-4,1,100,405.617709091,109.330044215731,3.4382251696990243,112.76826938543002,405.6177090910004,
205,0,34.5777777778,-119.954166667,CA,LAKE CACHUMA,0,12.823,0,true,Null,0.9746794344808962,1,100,12438.8992,6005.944804274588,107.96430601669512,6113.9091102912835,12438.89920000001,
289,0,38.319,-112.193,UT,PIUTE RESERVOIR,0,9.007,0,true,Null,0.9848857801796104,1,100,92.1652,363.06076600174316,230.2531222315662,593.3138882333094,92.16519999999998,
76,0,39.399,-120.107,CA,BOCA RESERVOIR,0,3.909,0,false,Null,3.0124740662784135E-4,1,100,1514.0831,1180.7492313860705,19.130592810629526,1199.8798241967,1514.0830999999985,
95,0,41.396,-117.18,NV,CHIMNEY RESERVOIR,0,8.862,0,false,Null,1,1,100,461.5138,200.8779745201045,48.15844253888153,249.03641705898602,461.5138000000003,
47,0,42.53542,-106.71227,WY,ALCOVA RESERVOIR,0,9.177,0,false,Null,0.9950000000000001,1,100,546.6019,934.391957323689,26.692943061031794,961.0849003847208,546.6019000000009,
505,0,32.722653,-96.958492,TX,Mountain Creek Lake,0,15.9249201918,0,true,Null,0.14500000000000002,1,100,28323,29682.16576169594,1031.555655525592,30713.72141722153,28322.99999999998,
13,0,41.9260888889,-121.075636111,OR,CLEAR LAKE (OR),0,100.99,0,true,Null,1.4832396974191324E-4,1,100,3375.3966,3292.9284717360674,275.14850517450924,3568.076976910577,3375.396600000004,
116,0,38.023,-114.197,NV,EAGLE VALLEY RESERVOIR,0,0.202,0,false,Null,0.8817205679805818,1,100,154.2482,5.670314594972049,6.832183332624672,12.502497927596721,154.24820000000017,
16,0,44.9,-108.639,WY,DEAVER RESERVOIR,0,0.307,0,false,Null,0.6439417150643372,1,100,140.7456,6.438949781760177,0.7160602119117573,7.155009993671934,140.74560000000005,
371,0,42.23864,-121.80329,OR,UPPER KLAMATH LAKE RESERVOIR,0,249.056,0,true,Null,2.8635642126552705E-4,1,100,490.84485,11189.254801168157,582.6740803724821,11771.92888154064,490.84484999999967,
317,0,33.575,-111.536,AZ,SAGUARO LAKE,0,2.267,0,true,Null,0.9617692030835672,0,100,17945.607,4871.2191423472195,1674.0640915459562,6545.283233893176,17945.607000000004,
311,0,43.579725,-111.740432,ID,RIRIE RESERVOIR,0,5.657,0,false,Null,0.9591663046625438,1,100,1382.84,130.44577001173914,20.91583069580266,151.3616007075418,1382.8400000000001,
343,0,40.7917,-106.948,CO,STEAMBOAT LAKE,0,3.917,0,false,Null,0.2011140845390993,1,100,117.354366667,290.9455230061077,16.037368158009656,306.98289116411735,117.35436666699992,
170,0,41.02465,-106.86809,WY,HOG PARK RESERVOIR,0,2.114,0,false,Null,2.819574435974337E-4,1,100,76.6957333333,99.23545674358128,8.183381889942815,107.4188386335241,76.69573333329996,
190,0,40.592,-111.43,UT,JORDANELLE RESERVOIR,0,0.268,0,false,Null,0.7674145880813055,1,100,151.135,34.32037102741102,2.354487157679934,36.674858185090955,151.13499999999996,
439,0,33.3211,-95.6563,TX,Jim L. Chapman Lake (formerly Cooper Lake),0,0.737944921,0,false,Null,0.1828704459446633,1,100,1848,66.3258004806751,9.609143417078332,75.93494389775343,1848,
187,0,39.306701,-111.276651,UT,JOES VALLEY RESERVOIR,0,4.828,0,false,Null,0.9460443964212251,1,100,72.4905,235.23273730862013,77.58739028337199,312.8201275919921,72.49050000000003,
469,0,33.645804,-98.822494,TX,Lake Kickapoo,0,5.5465049102,0,false,Null,0.8739589235198643,1,100,422,337.2622347403423,51.9105350058458,389.1727697461881,422.0000000000002,
100,0,38.348,-115.146,NV,COLD SPRINGS RESERVOIR (NV),0,1.11,0,false,Null,0.8817205679805818,1,100,662.7134,524.8540595039086,28.580317722704272,553.4343772266129,662.7134000000003,
86,0,46.647,-111.725,MT,CANYON FERRY LAKE,0,132.777,0,true,Null,0.9307909942624069,1,100,1097.2763,2409.9795735171037,261.91462861810754,2671.8942021352113,1097.2763000000014,
22,0,43.0146,-106.7115,WY,GOLDENEYE RESERVOIR,0,0.784,0,false,Null,1,1,100,546.6019,19.519476179442638,2.105328802139719,21.624804981582358,546.6018999999992,
489,0,35.061041,-101.7858135,TX,Lake Tanglewood,0,64.5908802764,0,true,Null,1.2041594578792296E-4,1,100,3606,2516.0380923959287,224.1504806705747,2740.1885730665035,3605.9999999999986,
346,0,39.58805,-122.527805,CA,STONY GORGE RESERVOIR,0,5.595,0,false,Null,0.9118109041901177,1,100,781.9924,319.7109523920158,16.089465313968937,335.8004177059848,781.9923999999994,
355,0,38.2202,-102.6339,CO,THURSTON RESERVOIR,0,0.825,0,false,Null,0.9923759368303929,1,100,351.2486,35.51405885425949,2.327427501929635,37.84148635618912,351.24860000000047,
387,0,43.683624,-121.690965,OR,WICKIUP RESERVOIR,0,41.157,0,false,Null,2.8635642126552705E-4,1,100,2311.8768,3795.4160441175054,80.27145548325454,3875.68749960076,2311.8768,
32,0,47.937,-115.707,MT,NOXON RESERVOIR,0,31.725,0,false,Null,0.9042,1,100,173.4161,630.5445696559632,49.417757426633166,679.9623270825964,173.41609999999994,
509,0,31.5429149,-99.6796823,TX,O. H. Ivie Reservoir,0,8.8635541778,0,false,Null,0.3464101615137753,1,100,1059,406.75327798391106,65.57501960026907,472.3282975841801,1058.9999999999993,
314,0,38.727,-104.964,CO,ROSEMONT RESERVOIR,0,0.292,0,false,Null,3.075577994458928E-4,1,100,141.53476,287.63553404969696,1.1023702109500508,288.737904260647,141.53476,
367,0,39.077335,-106.305784,CO,TWIN LAKES,0,3.7,0,false,Null,0.2084541316453095,1,100,69.7212,489.29748545913924,17.63792194133587,506.9354074004751,69.72120000000004,
508,0,31.4965,-100.5127,TX,O. C. Fisher Lake,0,37.2988159678,0,true,Null,0.14500000000000002,1,100,3357,2705.3674688684428,190.43182380362023,2895.799292672063,3356.9999999999977,
55,0,43.59245,-115.9184,ID,ARROWROCK RESERVOIR,0,9.258,0,false,Null,0.07158910531638163,1,100,317.932533333,11399.909038557078,32.66146950426373,11432.570508061342,317.9325333329997,
107,0,41.838418,-112.042888,UT,CUTLER RESERVOIR,0,5.666,0,false,Null,1,1,100,430.767933333,639.7928515588101,33.826352575665524,673.6192041344756,430.76793333299986,
392,0,40.145745,-105.93979,CO,WILLOW CREEK RESERVOIR CO,0,1.185,0,false,Null,0.4739989451465056,1,100,44.6257777778,160.31791079646388,4.4866031460056615,164.80451394246953,44.62577777780003,
498,0,32.363268,-98.7043627,TX,Leon Reservoir,0,5.1147858854,0,false,Null,1.0E-7,1,100,962,465.3249042219904,61.81610437720904,527.1410085991994,961.9999999999992,
202,0,39.44406,-119.04932,NV,LAHONTAN RESERVOIR,0,40.645,0,true,Null,0.8153484531168252,1,100,1556.7086,3574.423224046501,252.52538099901344,3826.948605045515,1556.7085999999993,
178,0,42.173225,-122.466338,OR,HYATT RESERVOIR,0,3.276,0,false,Null,0.30618621784789724,1,100,1510.23685,898.0640831456924,7.023509265799466,905.0875924114919,1510.2368499999995,
29,0,41.8972,-111.9745,UT,NEWTON RESERVOIR,0,0.62,0,false,Null,0.9591663046625438,1,100,742.29005,67.41272640610119,3.6260374857810773,71.03876389188227,742.2900499999997,
18,0,38.72003,-121.16227,CA,FOLSOM LAKE,0,27.718,0,true,Null,1.4832396974191324E-4,1,100,47100.0915,1452.4274295983262,117.4642257123333,1569.8916553106594,47100.09149999996,
523,0,32.2384729,-98.2122637,TX,South Fork Upper North Bosque River Reservoir,0,39.9052366194,0,true,Null,0.8199999999999998,1,100,1086,4883.710102400899,726.0556423670084,5609.765744767908,1086,
338,0,40.284767,-106.83396,CO,STAGECOACH RESERVOIR,0,13.634,0,false,Null,0.9669539802906858,1,100,117.354366667,993.3187372959582,59.85026992091542,1053.1690072168735,117.35436666700001,
224,0,46.209,-116.84,ID,LAKE WAHA,0,0.373,0,false,Null,0.9950000000000001,1,100,584.4852,78.81795123408986,0.7422687974455188,79.56022003153538,584.4851999999996,
222,0,35.217,-97.247,OK,LAKE THUNDERBIRD,0,22.251,0,true,Null,0.8779521627059188,1,100,7454.4126,5378.051914298103,159.45255178685704,5537.50446608496,7454.412600000007,
398,0,39.38,-112.013,UT,YUBA RESERVOIR,0,7.159,0,true,Null,1,1,100,382.0367,391.7537933912154,108.40468209898438,500.1584754901998,382.03669999999954,
421,0,32.2965812,-96.1319917,TX,Cedar Creek Reservoir,0,74.8742752852,0,true,Null,1.0E-7,1,100,10912,11933.273587389715,1174.4914750167436,13107.765062406459,10911.999999999984,
332,0,40.139,-111.027,UT,SOLDIER CREEK RESERVOIR,0,53.767,0,true,Null,0.9848857801796104,1,100,151.135,3485.293750170769,551.8148427377881,4037.108592908557,151.13500000000008,
42,0,36.238,-106.429,NM,ABIQUIU RESERVOIR,0,7.039,0,false,Null,0.845,1,100,290.02535,195.78035040664295,47.04445605579149,242.82480646243445,290.0253500000005,
464,0,32.7032,-95.555,TX,Lake Holbrook,0,48.4322539196,0,true,Null,1.0E-7,1,100,4110,8504.923686013979,546.7434450686283,9051.667131082608,4110.000000000002,
443,0,42.115391,-97.965829,TX,Lake Arlington,0,331.533946925,0,true,Null,0.30375763364893416,1,100,32480,3047.098700876597,415.6210881293372,3462.719789005934,32480.000000000004,
54,0,35.644,-97.367,OK,ARCADIA LAKE,0,7.366,0,false,Null,0.9889769999999998,1,100,20460.6744,711.6212342950395,39.5131981923842,751.1344324874236,20460.674400000007,
93,0,39.207501,-105.272497,CO,CHEESMAN RESERVOIR,0,3.581,0,false,Null,0.9657937150344268,1,100,5276.88606667,1172.9216897452425,13.56539296844408,1186.4870827136865,5276.886066669987,
250,0,38.2189,-112.8317,UT,MINERSVILLE RESERVOIR,0,4.011,0,true,Null,1,1,100,172.2034,132.68110187783952,103.60268339884068,236.2837852766802,172.20339999999996,
